DATE_ID,DATE_VALUE,DAY,MONTH,YEAR,QUARTER,WEEK
21621119,2162-11-19,19,11,2162,4,47
21621120,2162-11-20,20,11,2162,4,47
21621121,2162-11-21,21,11,2162,4,48
21621122,2162-11-22,22,11,2162,4,48
21621123,2162-11-23,23,11,2162,4,48
21621124,2162-11-24,24,11,2162,4,48
21621125,2162-11-25,25,11,2162,4,48
21621126,2162-11-26,26,11,2162,4,48
21621127,2162-11-27,27,11,2162,4,48
21621128,2162-11-28,28,11,2162,4,49
21621129,2162-11-29,29,11,2162,4,49
21621130,2162-11-30,30,11,2162,4,49
21621201,2162-12-01,1,12,2162,4,49
21621202,2162-12-02,2,12,2162,4,49
21621203,2162-12-03,3,12,2162,4,49
21621204,2162-12-04,4,12,2162,4,49
21621205,2162-12-05,5,12,2162,4,50
21621206,2162-12-06,6,12,2162,4,50
21621207,2162-12-07,7,12,2162,4,50
21621208,2162-12-08,8,12,2162,4,50
21621209,2162-12-09,9,12,2162,4,50
21621210,2162-12-10,10,12,2162,4,50
21621211,2162-12-11,11,12,2162,4,50
21621212,2162-12-12,12,12,2162,4,51
21621213,2162-12-13,13,12,2162,4,51
21621214,2162-12-14,14,12,2162,4,51
21621215,2162-12-15,15,12,2162,4,51
21621216,2162-12-16,16,12,2162,4,51
21621217,2162-12-17,17,12,2162,4,51
21621218,2162-12-18,18,12,2162,4,51
21621219,2162-12-19,19,12,2162,4,52
21621220,2162-12-20,20,12,2162,4,52
21621221,2162-12-21,21,12,2162,4,52
21621222,2162-12-22,22,12,2162,4,52
21621223,2162-12-23,23,12,2162,4,52
21621224,2162-12-24,24,12,2162,4,52
21621225,2162-12-25,25,12,2162,4,52
21621226,2162-12-26,26,12,2162,4,53
21621227,2162-12-27,27,12,2162,4,53
21621228,2162-12-28,28,12,2162,4,53
21621229,2162-12-29,29,12,2162,4,53
21621230,2162-12-30,30,12,2162,4,53
21621231,2162-12-31,31,12,2162,4,53
21630101,2163-01-01,1,1,2163,1,1
21630102,2163-01-02,2,1,2163,1,2
21630103,2163-01-03,3,1,2163,1,2
21630104,2163-01-04,4,1,2163,1,2
21630105,2163-01-05,5,1,2163,1,2
21630106,2163-01-06,6,1,2163,1,2
21630107,2163-01-07,7,1,2163,1,2
21630108,2163-01-08,8,1,2163,1,2
21630109,2163-01-09,9,1,2163,1,3
21630110,2163-01-10,10,1,2163,1,3
21630111,2163-01-11,11,1,2163,1,3
21630112,2163-01-12,12,1,2163,1,3
21630113,2163-01-13,13,1,2163,1,3
21630114,2163-01-14,14,1,2163,1,3
21630115,2163-01-15,15,1,2163,1,3
21630116,2163-01-16,16,1,2163,1,4
21630117,2163-01-17,17,1,2163,1,4
21630118,2163-01-18,18,1,2163,1,4
21630119,2163-01-19,19,1,2163,1,4
21630120,2163-01-20,20,1,2163,1,4
21630121,2163-01-21,21,1,2163,1,4
21630122,2163-01-22,22,1,2163,1,4
21630123,2163-01-23,23,1,2163,1,5
21630124,2163-01-24,24,1,2163,1,5
21630125,2163-01-25,25,1,2163,1,5
21630126,2163-01-26,26,1,2163,1,5
21630127,2163-01-27,27,1,2163,1,5
21630128,2163-01-28,28,1,2163,1,5
21630129,2163-01-29,29,1,2163,1,5
21630130,2163-01-30,30,1,2163,1,6
21630131,2163-01-31,31,1,2163,1,6
21630201,2163-02-01,1,2,2163,1,6
21630202,2163-02-02,2,2,2163,1,6
21630203,2163-02-03,3,2,2163,1,6
21630204,2163-02-04,4,2,2163,1,6
21630205,2163-02-05,5,2,2163,1,6
21630206,2163-02-06,6,2,2163,1,7
21630207,2163-02-07,7,2,2163,1,7
21630208,2163-02-08,8,2,2163,1,7
21630209,2163-02-09,9,2,2163,1,7
21630210,2163-02-10,10,2,2163,1,7
21630211,2163-02-11,11,2,2163,1,7
21630212,2163-02-12,12,2,2163,1,7
21630213,2163-02-13,13,2,2163,1,8
21630214,2163-02-14,14,2,2163,1,8
21630215,2163-02-15,15,2,2163,1,8
21630216,2163-02-16,16,2,2163,1,8
21630217,2163-02-17,17,2,2163,1,8
21630218,2163-02-18,18,2,2163,1,8
21630219,2163-02-19,19,2,2163,1,8
21630220,2163-02-20,20,2,2163,1,9
21630221,2163-02-21,21,2,2163,1,9
21630222,2163-02-22,22,2,2163,1,9
21630223,2163-02-23,23,2,2163,1,9
21630224,2163-02-24,24,2,2163,1,9
21630225,2163-02-25,25,2,2163,1,9
21630226,2163-02-26,26,2,2163,1,9
21630227,2163-02-27,27,2,2163,1,10
21630228,2163-02-28,28,2,2163,1,10
21630301,2163-03-01,1,3,2163,1,10
21630302,2163-03-02,2,3,2163,1,10
21630303,2163-03-03,3,3,2163,1,10
21630304,2163-03-04,4,3,2163,1,10
21630305,2163-03-05,5,3,2163,1,10
21630306,2163-03-06,6,3,2163,1,11
21630307,2163-03-07,7,3,2163,1,11
21630308,2163-03-08,8,3,2163,1,11
21630309,2163-03-09,9,3,2163,1,11
21630310,2163-03-10,10,3,2163,1,11
21630311,2163-03-11,11,3,2163,1,11
21630312,2163-03-12,12,3,2163,1,11
21630313,2163-03-13,13,3,2163,1,12
21630314,2163-03-14,14,3,2163,1,12
21630315,2163-03-15,15,3,2163,1,12
21630316,2163-03-16,16,3,2163,1,12
21630317,2163-03-17,17,3,2163,1,12
21630318,2163-03-18,18,3,2163,1,12
21630319,2163-03-19,19,3,2163,1,12
21630320,2163-03-20,20,3,2163,1,13
21630321,2163-03-21,21,3,2163,1,13
21630322,2163-03-22,22,3,2163,1,13
21630323,2163-03-23,23,3,2163,1,13
21630324,2163-03-24,24,3,2163,1,13
21630325,2163-03-25,25,3,2163,1,13
21630326,2163-03-26,26,3,2163,1,13
21630327,2163-03-27,27,3,2163,1,14
21630328,2163-03-28,28,3,2163,1,14
21630329,2163-03-29,29,3,2163,1,14
21630330,2163-03-30,30,3,2163,1,14
21630331,2163-03-31,31,3,2163,1,14
21630401,2163-04-01,1,4,2163,2,14
21630402,2163-04-02,2,4,2163,2,14
21630403,2163-04-03,3,4,2163,2,15
21630404,2163-04-04,4,4,2163,2,15
21630405,2163-04-05,5,4,2163,2,15
21630406,2163-04-06,6,4,2163,2,15
21630407,2163-04-07,7,4,2163,2,15
21630408,2163-04-08,8,4,2163,2,15
21630409,2163-04-09,9,4,2163,2,15
21630410,2163-04-10,10,4,2163,2,16
21630411,2163-04-11,11,4,2163,2,16
21630412,2163-04-12,12,4,2163,2,16
21630413,2163-04-13,13,4,2163,2,16
21630414,2163-04-14,14,4,2163,2,16
21630415,2163-04-15,15,4,2163,2,16
21630416,2163-04-16,16,4,2163,2,16
21630417,2163-04-17,17,4,2163,2,17
21630418,2163-04-18,18,4,2163,2,17
21630419,2163-04-19,19,4,2163,2,17
21630420,2163-04-20,20,4,2163,2,17
21630421,2163-04-21,21,4,2163,2,17
21630422,2163-04-22,22,4,2163,2,17
21630423,2163-04-23,23,4,2163,2,17
21630424,2163-04-24,24,4,2163,2,18
21630425,2163-04-25,25,4,2163,2,18
21630426,2163-04-26,26,4,2163,2,18
21630427,2163-04-27,27,4,2163,2,18
21630428,2163-04-28,28,4,2163,2,18
21630429,2163-04-29,29,4,2163,2,18
21630430,2163-04-30,30,4,2163,2,18
21630501,2163-05-01,1,5,2163,2,19
21630502,2163-05-02,2,5,2163,2,19
21630503,2163-05-03,3,5,2163,2,19
21630504,2163-05-04,4,5,2163,2,19
21630505,2163-05-05,5,5,2163,2,19
21630506,2163-05-06,6,5,2163,2,19
21630507,2163-05-07,7,5,2163,2,19
21630508,2163-05-08,8,5,2163,2,20
21630509,2163-05-09,9,5,2163,2,20
21630510,2163-05-10,10,5,2163,2,20
21630511,2163-05-11,11,5,2163,2,20
21630512,2163-05-12,12,5,2163,2,20
21630513,2163-05-13,13,5,2163,2,20
21630514,2163-05-14,14,5,2163,2,20
21630515,2163-05-15,15,5,2163,2,21
21630516,2163-05-16,16,5,2163,2,21
21630517,2163-05-17,17,5,2163,2,21
21630518,2163-05-18,18,5,2163,2,21
21630519,2163-05-19,19,5,2163,2,21
21630520,2163-05-20,20,5,2163,2,21
21630521,2163-05-21,21,5,2163,2,21
21630522,2163-05-22,22,5,2163,2,22
21630523,2163-05-23,23,5,2163,2,22
21630524,2163-05-24,24,5,2163,2,22
21630525,2163-05-25,25,5,2163,2,22
21630526,2163-05-26,26,5,2163,2,22
21630527,2163-05-27,27,5,2163,2,22
21630528,2163-05-28,28,5,2163,2,22
21630529,2163-05-29,29,5,2163,2,23
21630530,2163-05-30,30,5,2163,2,23
21630531,2163-05-31,31,5,2163,2,23
21630601,2163-06-01,1,6,2163,2,23
21630602,2163-06-02,2,6,2163,2,23
21630603,2163-06-03,3,6,2163,2,23
21630604,2163-06-04,4,6,2163,2,23
21630605,2163-06-05,5,6,2163,2,24
21630606,2163-06-06,6,6,2163,2,24
21630607,2163-06-07,7,6,2163,2,24
21630608,2163-06-08,8,6,2163,2,24
21630609,2163-06-09,9,6,2163,2,24
21630610,2163-06-10,10,6,2163,2,24
21630611,2163-06-11,11,6,2163,2,24
21630612,2163-06-12,12,6,2163,2,25
21630613,2163-06-13,13,6,2163,2,25
21630614,2163-06-14,14,6,2163,2,25
21630615,2163-06-15,15,6,2163,2,25
21630616,2163-06-16,16,6,2163,2,25
21630617,2163-06-17,17,6,2163,2,25
21630618,2163-06-18,18,6,2163,2,25
21630619,2163-06-19,19,6,2163,2,26
21630620,2163-06-20,20,6,2163,2,26
21630621,2163-06-21,21,6,2163,2,26
21630622,2163-06-22,22,6,2163,2,26
21630623,2163-06-23,23,6,2163,2,26
21630624,2163-06-24,24,6,2163,2,26
21630625,2163-06-25,25,6,2163,2,26
21630626,2163-06-26,26,6,2163,2,27
21630627,2163-06-27,27,6,2163,2,27
21630628,2163-06-28,28,6,2163,2,27
21630629,2163-06-29,29,6,2163,2,27
21630630,2163-06-30,30,6,2163,2,27
21630701,2163-07-01,1,7,2163,3,27
21630702,2163-07-02,2,7,2163,3,27
21630703,2163-07-03,3,7,2163,3,28
21630704,2163-07-04,4,7,2163,3,28
21630705,2163-07-05,5,7,2163,3,28
21630706,2163-07-06,6,7,2163,3,28
21630707,2163-07-07,7,7,2163,3,28
21630708,2163-07-08,8,7,2163,3,28
21630709,2163-07-09,9,7,2163,3,28
21630710,2163-07-10,10,7,2163,3,29
21630711,2163-07-11,11,7,2163,3,29
21630712,2163-07-12,12,7,2163,3,29
21630713,2163-07-13,13,7,2163,3,29
21630714,2163-07-14,14,7,2163,3,29
21630715,2163-07-15,15,7,2163,3,29
21630716,2163-07-16,16,7,2163,3,29
21630717,2163-07-17,17,7,2163,3,30
21630718,2163-07-18,18,7,2163,3,30
21630719,2163-07-19,19,7,2163,3,30
21630720,2163-07-20,20,7,2163,3,30
21630721,2163-07-21,21,7,2163,3,30
21630722,2163-07-22,22,7,2163,3,30
21630723,2163-07-23,23,7,2163,3,30
21630724,2163-07-24,24,7,2163,3,31
21630725,2163-07-25,25,7,2163,3,31
21630726,2163-07-26,26,7,2163,3,31
21630727,2163-07-27,27,7,2163,3,31
21630728,2163-07-28,28,7,2163,3,31
21630729,2163-07-29,29,7,2163,3,31
21630730,2163-07-30,30,7,2163,3,31
21630731,2163-07-31,31,7,2163,3,32
21630801,2163-08-01,1,8,2163,3,32
21630802,2163-08-02,2,8,2163,3,32
21630803,2163-08-03,3,8,2163,3,32
21630804,2163-08-04,4,8,2163,3,32
21630805,2163-08-05,5,8,2163,3,32
21630806,2163-08-06,6,8,2163,3,32
21630807,2163-08-07,7,8,2163,3,33
21630808,2163-08-08,8,8,2163,3,33
21630809,2163-08-09,9,8,2163,3,33
21630810,2163-08-10,10,8,2163,3,33
21630811,2163-08-11,11,8,2163,3,33
21630812,2163-08-12,12,8,2163,3,33
21630813,2163-08-13,13,8,2163,3,33
21630814,2163-08-14,14,8,2163,3,34
21630815,2163-08-15,15,8,2163,3,34
21630816,2163-08-16,16,8,2163,3,34
21630817,2163-08-17,17,8,2163,3,34
21630818,2163-08-18,18,8,2163,3,34
21630819,2163-08-19,19,8,2163,3,34
21630820,2163-08-20,20,8,2163,3,34
21630821,2163-08-21,21,8,2163,3,35
21630822,2163-08-22,22,8,2163,3,35
21630823,2163-08-23,23,8,2163,3,35
21630824,2163-08-24,24,8,2163,3,35
21630825,2163-08-25,25,8,2163,3,35
21630826,2163-08-26,26,8,2163,3,35
21630827,2163-08-27,27,8,2163,3,35
21630828,2163-08-28,28,8,2163,3,36
21630829,2163-08-29,29,8,2163,3,36
21630830,2163-08-30,30,8,2163,3,36
21630831,2163-08-31,31,8,2163,3,36
21630901,2163-09-01,1,9,2163,3,36
21630902,2163-09-02,2,9,2163,3,36
21630903,2163-09-03,3,9,2163,3,36
21630904,2163-09-04,4,9,2163,3,37
21630905,2163-09-05,5,9,2163,3,37
21630906,2163-09-06,6,9,2163,3,37
21630907,2163-09-07,7,9,2163,3,37
21630908,2163-09-08,8,9,2163,3,37
21630909,2163-09-09,9,9,2163,3,37
21630910,2163-09-10,10,9,2163,3,37
21630911,2163-09-11,11,9,2163,3,38
21630912,2163-09-12,12,9,2163,3,38
21630913,2163-09-13,13,9,2163,3,38
21630914,2163-09-14,14,9,2163,3,38
21630915,2163-09-15,15,9,2163,3,38
21630916,2163-09-16,16,9,2163,3,38
21630917,2163-09-17,17,9,2163,3,38
21630918,2163-09-18,18,9,2163,3,39
21630919,2163-09-19,19,9,2163,3,39
21630920,2163-09-20,20,9,2163,3,39
21630921,2163-09-21,21,9,2163,3,39
21630922,2163-09-22,22,9,2163,3,39
21630923,2163-09-23,23,9,2163,3,39
21630924,2163-09-24,24,9,2163,3,39
21630925,2163-09-25,25,9,2163,3,40
21630926,2163-09-26,26,9,2163,3,40
21630927,2163-09-27,27,9,2163,3,40
21630928,2163-09-28,28,9,2163,3,40
21630929,2163-09-29,29,9,2163,3,40
21630930,2163-09-30,30,9,2163,3,40
21631001,2163-10-01,1,10,2163,4,40
21631002,2163-10-02,2,10,2163,4,41
21631003,2163-10-03,3,10,2163,4,41
21631004,2163-10-04,4,10,2163,4,41
21631005,2163-10-05,5,10,2163,4,41
21631006,2163-10-06,6,10,2163,4,41
21631007,2163-10-07,7,10,2163,4,41
21631008,2163-10-08,8,10,2163,4,41
21631009,2163-10-09,9,10,2163,4,42
21631010,2163-10-10,10,10,2163,4,42
21631011,2163-10-11,11,10,2163,4,42
21631012,2163-10-12,12,10,2163,4,42
21631013,2163-10-13,13,10,2163,4,42
21631014,2163-10-14,14,10,2163,4,42
21631015,2163-10-15,15,10,2163,4,42
21631016,2163-10-16,16,10,2163,4,43
21631017,2163-10-17,17,10,2163,4,43
21631018,2163-10-18,18,10,2163,4,43
21631019,2163-10-19,19,10,2163,4,43
21631020,2163-10-20,20,10,2163,4,43
21631021,2163-10-21,21,10,2163,4,43
21631022,2163-10-22,22,10,2163,4,43
21631023,2163-10-23,23,10,2163,4,44
21631024,2163-10-24,24,10,2163,4,44
21631025,2163-10-25,25,10,2163,4,44
21631026,2163-10-26,26,10,2163,4,44
21631027,2163-10-27,27,10,2163,4,44
21631028,2163-10-28,28,10,2163,4,44
21631029,2163-10-29,29,10,2163,4,44
21631030,2163-10-30,30,10,2163,4,45
21631031,2163-10-31,31,10,2163,4,45
21631101,2163-11-01,1,11,2163,4,45
21631102,2163-11-02,2,11,2163,4,45
21631103,2163-11-03,3,11,2163,4,45
21631104,2163-11-04,4,11,2163,4,45
21631105,2163-11-05,5,11,2163,4,45
21631106,2163-11-06,6,11,2163,4,46
21631107,2163-11-07,7,11,2163,4,46
21631108,2163-11-08,8,11,2163,4,46
21631109,2163-11-09,9,11,2163,4,46
21631110,2163-11-10,10,11,2163,4,46
21631111,2163-11-11,11,11,2163,4,46
21631112,2163-11-12,12,11,2163,4,46
21631113,2163-11-13,13,11,2163,4,47
21631114,2163-11-14,14,11,2163,4,47
21631115,2163-11-15,15,11,2163,4,47
21631116,2163-11-16,16,11,2163,4,47
21631117,2163-11-17,17,11,2163,4,47
21631118,2163-11-18,18,11,2163,4,47
21631119,2163-11-19,19,11,2163,4,47
21631120,2163-11-20,20,11,2163,4,48
21631121,2163-11-21,21,11,2163,4,48
21631122,2163-11-22,22,11,2163,4,48
21631123,2163-11-23,23,11,2163,4,48
21631124,2163-11-24,24,11,2163,4,48
21631125,2163-11-25,25,11,2163,4,48
21631126,2163-11-26,26,11,2163,4,48
21631127,2163-11-27,27,11,2163,4,49
21631128,2163-11-28,28,11,2163,4,49
21631129,2163-11-29,29,11,2163,4,49
21631130,2163-11-30,30,11,2163,4,49
21631201,2163-12-01,1,12,2163,4,49
21631202,2163-12-02,2,12,2163,4,49
21631203,2163-12-03,3,12,2163,4,49
21631204,2163-12-04,4,12,2163,4,50
21631205,2163-12-05,5,12,2163,4,50
21631206,2163-12-06,6,12,2163,4,50
21631207,2163-12-07,7,12,2163,4,50
21631208,2163-12-08,8,12,2163,4,50
21631209,2163-12-09,9,12,2163,4,50
21631210,2163-12-10,10,12,2163,4,50
21631211,2163-12-11,11,12,2163,4,51
21631212,2163-12-12,12,12,2163,4,51
21631213,2163-12-13,13,12,2163,4,51
21631214,2163-12-14,14,12,2163,4,51
21631215,2163-12-15,15,12,2163,4,51
21631216,2163-12-16,16,12,2163,4,51
21631217,2163-12-17,17,12,2163,4,51
21631218,2163-12-18,18,12,2163,4,52
21631219,2163-12-19,19,12,2163,4,52
21631220,2163-12-20,20,12,2163,4,52
21631221,2163-12-21,21,12,2163,4,52
21631222,2163-12-22,22,12,2163,4,52
21631223,2163-12-23,23,12,2163,4,52
21631224,2163-12-24,24,12,2163,4,52
21631225,2163-12-25,25,12,2163,4,53
21631226,2163-12-26,26,12,2163,4,53
21631227,2163-12-27,27,12,2163,4,53
21631228,2163-12-28,28,12,2163,4,53
21631229,2163-12-29,29,12,2163,4,53
21631230,2163-12-30,30,12,2163,4,53
21631231,2163-12-31,31,12,2163,4,53
21640101,2164-01-01,1,1,2164,1,1
21640102,2164-01-02,2,1,2164,1,1
21640103,2164-01-03,3,1,2164,1,1
21640104,2164-01-04,4,1,2164,1,1
21640105,2164-01-05,5,1,2164,1,1
21640106,2164-01-06,6,1,2164,1,1
21640107,2164-01-07,7,1,2164,1,1
21640108,2164-01-08,8,1,2164,1,2
21640109,2164-01-09,9,1,2164,1,2
21640110,2164-01-10,10,1,2164,1,2
21640111,2164-01-11,11,1,2164,1,2
21640112,2164-01-12,12,1,2164,1,2
21640113,2164-01-13,13,1,2164,1,2
21640114,2164-01-14,14,1,2164,1,2
21640115,2164-01-15,15,1,2164,1,3
21640116,2164-01-16,16,1,2164,1,3
21640117,2164-01-17,17,1,2164,1,3
21640118,2164-01-18,18,1,2164,1,3
21640119,2164-01-19,19,1,2164,1,3
21640120,2164-01-20,20,1,2164,1,3
21640121,2164-01-21,21,1,2164,1,3
21640122,2164-01-22,22,1,2164,1,4
21640123,2164-01-23,23,1,2164,1,4
21640124,2164-01-24,24,1,2164,1,4
21640125,2164-01-25,25,1,2164,1,4
21640126,2164-01-26,26,1,2164,1,4
21640127,2164-01-27,27,1,2164,1,4
21640128,2164-01-28,28,1,2164,1,4
21640129,2164-01-29,29,1,2164,1,5
21640130,2164-01-30,30,1,2164,1,5
21640131,2164-01-31,31,1,2164,1,5
21640201,2164-02-01,1,2,2164,1,5
21640202,2164-02-02,2,2,2164,1,5
21640203,2164-02-03,3,2,2164,1,5
21640204,2164-02-04,4,2,2164,1,5
21640205,2164-02-05,5,2,2164,1,6
21640206,2164-02-06,6,2,2164,1,6
21640207,2164-02-07,7,2,2164,1,6
21640208,2164-02-08,8,2,2164,1,6
21640209,2164-02-09,9,2,2164,1,6
21640210,2164-02-10,10,2,2164,1,6
21640211,2164-02-11,11,2,2164,1,6
21640212,2164-02-12,12,2,2164,1,7
21640213,2164-02-13,13,2,2164,1,7
21640214,2164-02-14,14,2,2164,1,7
21640215,2164-02-15,15,2,2164,1,7
21640216,2164-02-16,16,2,2164,1,7
21640217,2164-02-17,17,2,2164,1,7
21640218,2164-02-18,18,2,2164,1,7
21640219,2164-02-19,19,2,2164,1,8
21640220,2164-02-20,20,2,2164,1,8
21640221,2164-02-21,21,2,2164,1,8
21640222,2164-02-22,22,2,2164,1,8
21640223,2164-02-23,23,2,2164,1,8
21640224,2164-02-24,24,2,2164,1,8
21640225,2164-02-25,25,2,2164,1,8
21640226,2164-02-26,26,2,2164,1,9
21640227,2164-02-27,27,2,2164,1,9
21640228,2164-02-28,28,2,2164,1,9
21640229,2164-02-29,29,2,2164,1,9
21640301,2164-03-01,1,3,2164,1,9
21640302,2164-03-02,2,3,2164,1,9
21640303,2164-03-03,3,3,2164,1,9
21640304,2164-03-04,4,3,2164,1,10
21640305,2164-03-05,5,3,2164,1,10
21640306,2164-03-06,6,3,2164,1,10
21640307,2164-03-07,7,3,2164,1,10
21640308,2164-03-08,8,3,2164,1,10
21640309,2164-03-09,9,3,2164,1,10
21640310,2164-03-10,10,3,2164,1,10
21640311,2164-03-11,11,3,2164,1,11
21640312,2164-03-12,12,3,2164,1,11
21640313,2164-03-13,13,3,2164,1,11
21640314,2164-03-14,14,3,2164,1,11
21640315,2164-03-15,15,3,2164,1,11
21640316,2164-03-16,16,3,2164,1,11
21640317,2164-03-17,17,3,2164,1,11
21640318,2164-03-18,18,3,2164,1,12
21640319,2164-03-19,19,3,2164,1,12
21640320,2164-03-20,20,3,2164,1,12
21640321,2164-03-21,21,3,2164,1,12
21640322,2164-03-22,22,3,2164,1,12
21640323,2164-03-23,23,3,2164,1,12
21640324,2164-03-24,24,3,2164,1,12
21640325,2164-03-25,25,3,2164,1,13
21640326,2164-03-26,26,3,2164,1,13
21640327,2164-03-27,27,3,2164,1,13
21640328,2164-03-28,28,3,2164,1,13
21640329,2164-03-29,29,3,2164,1,13
21640330,2164-03-30,30,3,2164,1,13
21640331,2164-03-31,31,3,2164,1,13
21640401,2164-04-01,1,4,2164,2,14
21640402,2164-04-02,2,4,2164,2,14
21640403,2164-04-03,3,4,2164,2,14
21640404,2164-04-04,4,4,2164,2,14
21640405,2164-04-05,5,4,2164,2,14
21640406,2164-04-06,6,4,2164,2,14
21640407,2164-04-07,7,4,2164,2,14
21640408,2164-04-08,8,4,2164,2,15
21640409,2164-04-09,9,4,2164,2,15
21640410,2164-04-10,10,4,2164,2,15
21640411,2164-04-11,11,4,2164,2,15
21640412,2164-04-12,12,4,2164,2,15
21640413,2164-04-13,13,4,2164,2,15
21640414,2164-04-14,14,4,2164,2,15
21640415,2164-04-15,15,4,2164,2,16
21640416,2164-04-16,16,4,2164,2,16
21640417,2164-04-17,17,4,2164,2,16
21640418,2164-04-18,18,4,2164,2,16
21640419,2164-04-19,19,4,2164,2,16
21640420,2164-04-20,20,4,2164,2,16
21640421,2164-04-21,21,4,2164,2,16
21640422,2164-04-22,22,4,2164,2,17
21640423,2164-04-23,23,4,2164,2,17
21640424,2164-04-24,24,4,2164,2,17
21640425,2164-04-25,25,4,2164,2,17
21640426,2164-04-26,26,4,2164,2,17
21640427,2164-04-27,27,4,2164,2,17
21640428,2164-04-28,28,4,2164,2,17
21640429,2164-04-29,29,4,2164,2,18
21640430,2164-04-30,30,4,2164,2,18
21640501,2164-05-01,1,5,2164,2,18
21640502,2164-05-02,2,5,2164,2,18
21640503,2164-05-03,3,5,2164,2,18
21640504,2164-05-04,4,5,2164,2,18
21640505,2164-05-05,5,5,2164,2,18
21640506,2164-05-06,6,5,2164,2,19
21640507,2164-05-07,7,5,2164,2,19
21640508,2164-05-08,8,5,2164,2,19
21640509,2164-05-09,9,5,2164,2,19
21640510,2164-05-10,10,5,2164,2,19
21640511,2164-05-11,11,5,2164,2,19
21640512,2164-05-12,12,5,2164,2,19
21640513,2164-05-13,13,5,2164,2,20
21640514,2164-05-14,14,5,2164,2,20
21640515,2164-05-15,15,5,2164,2,20
21640516,2164-05-16,16,5,2164,2,20
21640517,2164-05-17,17,5,2164,2,20
21640518,2164-05-18,18,5,2164,2,20
21640519,2164-05-19,19,5,2164,2,20
21640520,2164-05-20,20,5,2164,2,21
21640521,2164-05-21,21,5,2164,2,21
21640522,2164-05-22,22,5,2164,2,21
21640523,2164-05-23,23,5,2164,2,21
21640524,2164-05-24,24,5,2164,2,21
21640525,2164-05-25,25,5,2164,2,21
21640526,2164-05-26,26,5,2164,2,21
21640527,2164-05-27,27,5,2164,2,22
21640528,2164-05-28,28,5,2164,2,22
21640529,2164-05-29,29,5,2164,2,22
21640530,2164-05-30,30,5,2164,2,22
21640531,2164-05-31,31,5,2164,2,22
21640601,2164-06-01,1,6,2164,2,22
21640602,2164-06-02,2,6,2164,2,22
21640603,2164-06-03,3,6,2164,2,23
21640604,2164-06-04,4,6,2164,2,23
21640605,2164-06-05,5,6,2164,2,23
21640606,2164-06-06,6,6,2164,2,23
21640607,2164-06-07,7,6,2164,2,23
21640608,2164-06-08,8,6,2164,2,23
21640609,2164-06-09,9,6,2164,2,23
21640610,2164-06-10,10,6,2164,2,24
21640611,2164-06-11,11,6,2164,2,24
21640612,2164-06-12,12,6,2164,2,24
21640613,2164-06-13,13,6,2164,2,24
21640614,2164-06-14,14,6,2164,2,24
21640615,2164-06-15,15,6,2164,2,24
21640616,2164-06-16,16,6,2164,2,24
21640617,2164-06-17,17,6,2164,2,25
21640618,2164-06-18,18,6,2164,2,25
21640619,2164-06-19,19,6,2164,2,25
21640620,2164-06-20,20,6,2164,2,25
21640621,2164-06-21,21,6,2164,2,25
21640622,2164-06-22,22,6,2164,2,25
21640623,2164-06-23,23,6,2164,2,25
21640624,2164-06-24,24,6,2164,2,26
21640625,2164-06-25,25,6,2164,2,26
21640626,2164-06-26,26,6,2164,2,26
21640627,2164-06-27,27,6,2164,2,26
21640628,2164-06-28,28,6,2164,2,26
21640629,2164-06-29,29,6,2164,2,26
21640630,2164-06-30,30,6,2164,2,26
21640701,2164-07-01,1,7,2164,3,27
21640702,2164-07-02,2,7,2164,3,27
21640703,2164-07-03,3,7,2164,3,27
21640704,2164-07-04,4,7,2164,3,27
21640705,2164-07-05,5,7,2164,3,27
21640706,2164-07-06,6,7,2164,3,27
21640707,2164-07-07,7,7,2164,3,27
21640708,2164-07-08,8,7,2164,3,28
21640709,2164-07-09,9,7,2164,3,28
21640710,2164-07-10,10,7,2164,3,28
21640711,2164-07-11,11,7,2164,3,28
21640712,2164-07-12,12,7,2164,3,28
21640713,2164-07-13,13,7,2164,3,28
21640714,2164-07-14,14,7,2164,3,28
21640715,2164-07-15,15,7,2164,3,29
21640716,2164-07-16,16,7,2164,3,29
21640717,2164-07-17,17,7,2164,3,29
21640718,2164-07-18,18,7,2164,3,29
21640719,2164-07-19,19,7,2164,3,29
21640720,2164-07-20,20,7,2164,3,29
21640721,2164-07-21,21,7,2164,3,29
21640722,2164-07-22,22,7,2164,3,30
21640723,2164-07-23,23,7,2164,3,30
21640724,2164-07-24,24,7,2164,3,30
21640725,2164-07-25,25,7,2164,3,30
21640726,2164-07-26,26,7,2164,3,30
21640727,2164-07-27,27,7,2164,3,30
21640728,2164-07-28,28,7,2164,3,30
21640729,2164-07-29,29,7,2164,3,31
21640730,2164-07-30,30,7,2164,3,31
21640731,2164-07-31,31,7,2164,3,31
21640801,2164-08-01,1,8,2164,3,31
21640802,2164-08-02,2,8,2164,3,31
21640803,2164-08-03,3,8,2164,3,31
21640804,2164-08-04,4,8,2164,3,31
21640805,2164-08-05,5,8,2164,3,32
21640806,2164-08-06,6,8,2164,3,32
21640807,2164-08-07,7,8,2164,3,32
21640808,2164-08-08,8,8,2164,3,32
21640809,2164-08-09,9,8,2164,3,32
21640810,2164-08-10,10,8,2164,3,32
21640811,2164-08-11,11,8,2164,3,32
21640812,2164-08-12,12,8,2164,3,33
21640813,2164-08-13,13,8,2164,3,33
